Country Name,Country Code,Year,gdp_percap
Tonga,TON,2002,1759.4805324576
South Asia (IDA & IBRD),TSA,2002,462.898836496672
Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,621.693593325091
Trinidad and Tobago,TTO,2002,6762.93080808096
Tunisia,TUN,2002,2320.7723805785
Turkiye,TUR,2002,3583.19745897158
Tuvalu,TUV,2002,1750.25175052348
Tanzania,TZA,2002,402.649047851563
Uganda,UGA,2002,241.984688408335
Ukraine,UKR,2002,903.011901855469
Upper middle income,UMC,2002,1829.29922212358
Uruguay,URY,2002,4149.76140312687
United States,USA,2002,37997.7424300242
Uzbekistan,UZB,2002,381.409296889283
St. Vincent and the Grenadines,VCT,2002,4303.27976789727
"Venezuela, RB",VEN,2002,3652.09896501865
Virgin Islands (U.S.),VIR,2002,30062.0225050457
Viet Nam,VNM,2002,445.132861817313
Vanuatu,VUT,2002,1340.71537528287
World,WLD,2002,5525.02965959379
Samoa,WSM,2002,1527.55790455937
"Yemen, Rep.",YEM,2002,513.241486570603
South Africa,ZAF,2002,2688.23676032806
Zambia,ZMB,2002,393.864625518616
Zimbabwe,ZWE,2002,524.677281078209
Aruba,ABW,2003,21949.4859960868
Africa Eastern and Southern,AFE,2003,809.968140498029
Afghanistan,AFG,2003,198.871115728727
Africa Western and Central,AFW,2003,694.500937581338
Angola,AGO,2003,992.698979254665
Albania,ALB,2003,1908.69900687608
Andorra,AND,2003,34063.5784034776
Arab World,ARB,2003,2696.67230474801
United Arab Emirates,ARE,2003,29659.5428567811
Argentina,ARG,2003,3320.47775133903
Armenia,ARM,2003,882.030167695474
American Samoa,ASM,2003,9197.66196836987
Antigua and Barbuda,ATG,2003,12173.2319860305
Australia,AUS,2003,23718.1338501868
Austria,AUT,2003,32110.1159661425
Azerbaijan,AZE,2003,883.692580745256
Burundi,BDI,2003,111.406682804391
Belgium,BEL,2003,30655.2092679024
Benin,BEN,2003,676.002878084282
Burkina Faso,BFA,2003,362.373899996953
Bangladesh,BGD,2003,426.74880754362
Bulgaria,BGR,2003,2719.49436859287
Bahrain,BHR,2003,14486.0269029822
"Bahamas, The",BHS,2003,26429.1247787663
Bosnia and Herzegovina,BIH,2003,2033.94700935864
Belarus,BLR,2003,1819.52653114699
Belize,BLZ,2003,4962.08962013799
Bermuda,BMU,2003,67106.8028083224
Bolivia,BOL,2003,893.013760211149
Brazil,BRA,2003,3090.6070097455
Barbados,BRB,2003,12075.9587020649
Brunei Darussalam,BRN,2003,20677.9001224663
Bhutan,BTN,2003,1022.38240311018
Botswana,BWA,2003,4230.12326909926
Central African Republic,CAF,2003,278.403992150941
Canada,CAN,2003,28301.8645937428
Central Europe and the Baltics,CEB,2003,5948.84961048537
Switzerland,CHE,2003,49335.7456291067
Channel Islands,CHI,2003,48570.7796632166
Chile,CHL,2003,4773.40177520754
China,CHN,2003,1306.97245408557
Cote d'Ivoire,CIV,2003,1111.17135087887
Cameroon,CMR,2003,988.241276791846
"Congo, Dem. Rep.",COD,2003,161.491553524396
"Congo, Rep.",COG,2003,1016.82363412143
Colombia,COL,2003,2311.94218760291
Comoros,COM,2003,959.787894504834
Cabo Verde,CPV,2003,1717.97565369655
Costa Rica,CRI,2003,4173.14856415514
Caribbean small states,CSS,2003,7551.24282111208
Cuba,CUB,2003,3202.78109865637
Curacao,CUW,2003,16695.7351137757
Cyprus,CYP,2003,20252.24609375
Czechia,CZE,2003,9852.45677945801
Germany,DEU,2003,30711.1022511331
Djibouti,DJI,2003,764.634465224597
Dominica,DMA,2003,5447.44011496284
Denmark,DNK,2003,40519.0974905924
Dominican Republic,DOM,2003,2383.26171780393
Algeria,DZA,2003,2283.77299346126
East Asia & Pacific (excluding high income),EAP,2003,1251.28011900821
Early-demographic dividend,EAR,2003,1368.19685555926
East Asia & Pacific,EAS,2003,4150.18638962095
Europe & Central Asia (excluding high income),ECA,2003,2246.15793186653
Europe & Central Asia,ECS,2003,15575.9793987346
Ecuador,ECU,2003,2315.62215223014
"Egypt, Arab Rep.",EGY,2003,1031.27556291284
Euro area,EMU,2003,27010.5876151852
Eritrea,ERI,2003,348.950327077742
Spain,ESP,2003,21522.0170990262
Estonia,EST,2003,7205.40703313243
Ethiopia,ETH,2003,116.800491132777
European Union,EUU,2003,23020.9595202843
Fragile and conflict affected situations,FCS,2003,702.403263694093
Finland,FIN,2003,32920.0857192568
Fiji,FJI,2003,2655.58079586044
France,FRA,2003,29479.5222101175
Faroe Islands,FRO,2003,31269.6031997217
"Micronesia, Fed. Sts.",FSM,2003,2185.80309035045
Gabon,GAB,2003,4710.74862768151
United Kingdom,GBR,2003,34442.6875402308
Georgia,GEO,2003,1010.03151630868
Ghana,GHA,2003,358.39927142073
Guinea,GIN,2003,566.48540588068
"Gambia, The",GMB,2003,308.719123437587
Guinea-Bissau,GNB,2003,419.78486611807
Equatorial Guinea,GNQ,2003,2930.60183743733
Greece,GRC,2003,18020.612039764
Grenada,GRD,2003,5427.96377252312
Greenland,GRL,2003,27466.6494525504
Guatemala,GTM,2003,1722.54701910774
Guam,GUM,2003,21877.3178371553
Guyana,GUY,2003,973.742598054188
High income,HIC,2003,25580.3970735603
"Hong Kong SAR, China",HKG,2003,23977.1734120477
Honduras,HND,2003,1156.08162681357
Heavily indebted poor countries (HIPC),HPC,2003,411.069440309349
Croatia,HRV,2003,8190.11135193887
Haiti,HTI,2003,578.995291079709
Hungary,HUN,2003,8410.09248198479
IBRD only,IBD,2003,1652.00010067167
IDA & IBRD total,IBT,2003,1391.63241196511
IDA total,IDA,2003,511.727184634122
IDA blend,IDB,2003,712.384905475863
Indonesia,IDN,2003,1043.2105838671
IDA only,IDX,2003,404.634017682854
Isle of Man,IMN,2003,28861.6178062918
India,IND,2003,544.143133545002
Ireland,IRL,2003,41203.5295847568
"Iran, Islamic Rep.",IRN,2003,2208.99636553529
Iraq,IRQ,2003,817.887862499622
Iceland,ISL,2003,39476.6978486684
Israel,ISR,2003,19643.4690380742
Italy,ITA,2003,27577.5700319855
Jamaica,JAM,2003,3549.70758394618
Jordan,JOR,2003,1775.67625581432
Japan,JPN,2003,35387.0374203599
Kazakhstan,KAZ,2003,1958.02050246511
Kenya,KEN,2003,442.898457253405
Kyrgyz Republic,KGZ,2003,380.505828812441
Cambodia,KHM,2003,386.691123931778
Kiribati,KIR,2003,1020.50033851394
St. Kitts and Nevis,KNA,2003,10175.6295449989
"Korea, Rep.",KOR,2003,14672.8057539465
Kuwait,KWT,2003,22690.655175144
Latin America & Caribbean (excluding high income),LAC,2003,3686.28860127679
Lao PDR,LAO,2003,355.097216151461
Lebanon,LBN,2003,4437.71588507526
Liberia,LBR,2003,239.779556677091
Libya,LBY,2003,4674.09943200321
St. Lucia,LCA,2003,6058.60622059326
Latin America & Caribbean,LCN,2003,3862.11885950834
Least developed countries: UN classification,LDC,2003,368.995551236418
Low income,LIC,2003,386.923539440212
Liechtenstein,LIE,2003,90108.3673647008
Sri Lanka,LKA,2003,946.382255128072
Lower middle income,LMC,2003,638.229132393499
Low & middle income,LMY,2003,1288.22169575973
Lesotho,LSO,2003,583.270036200288
Late-demographic dividend,LTE,2003,2054.75734404791
Lithuania,LTU,2003,5507.47434187652
Luxembourg,LUX,2003,65689.3214536911
Latvia,LVA,2003,4914.57992829302
"Macao SAR, China",MAC,2003,18589.8998330534
Morocco,MAR,2003,1941.87255859375
Monaco,MCO,2003,111110.451312249
Moldova,MDA,2003,682.319095965299
Madagascar,MDG,2003,352.620095849925
Maldives,MDV,2003,3548.5767011056
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2003,2279.51886072747
Mexico,MEX,2003,7434.07465031562
Marshall Islands,MHL,2003,2539.3307383954
Middle income,MIC,2003,1356.37606673816
North Macedonia,MKD,2003,2445.36286400013
Mali,MLI,2003,371.627016389759
Malta,MLT,2003,13593.9787182902
Myanmar,MMR,2003,224.292688912409
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2003,1263.87606211862
Montenegro,MNE,2003,2789.15906483509
Mongolia,MNG,2003,643.168068921658
Northern Mariana Islands,MNP,2003,18938.8728389967
Mozambique,MOZ,2003,339.488737800648
Mauritania,MRT,2003,732.017820812675
Mauritius,MUS,2003,4858.26575549747
Malawi,MWI,2003,383.348596852642
Malaysia,MYS,2003,4465.32194567208
North America,NAC,2003,38395.5452969729
Namibia,NAM,2003,2569.24739317883
New Caledonia,NCL,2003,20768.1061488848
Niger,NER,2003,265.225363452469
Nigeria,NGA,2003,763.388745367223
Nicaragua,NIC,2003,1021.35216668794
Netherlands,NLD,2003,35896.7504630706
Norway,NOR,2003,50250.3298214345
Nepal,NPL,2003,246.429706587633
Nauru,NRU,2003,2463.28259078079
New Zealand,NZL,2003,21913.7081719961
OECD members,OED,2003,26045.4967063453
Oman,OMN,2003,10463.5425832141
Other small states,OSS,2003,6303.26023429625
Pakistan,PAK,2003,672.44178669894
Panama,PAN,2003,4264.66428846636
Peru,PER,2003,2129.44114197634
Philippines,PHL,2003,1027.2301192843
Palau,PLW,2003,7862.04283025586
Papua New Guinea,PNG,2003,577.467922387259
Poland,POL,2003,5720.81366178104
Pre-demographic dividend,PRE,2003,548.71556076851
Puerto Rico (US),PRI,2003,19557.1202492358
Portugal,PRT,2003,15797.7821340276
Paraguay,PRY,2003,1443.99885236205
West Bank and Gaza,PSE,2003,1257.69857009689
Pacific island small states,PSS,2003,1999.39243376336
Post-demographic dividend,PST,2003,29517.9859216064
French Polynesia,PYF,2003,19582.8936395312
Qatar,QAT,2003,31602.470865136
Romania,ROU,2003,2679.40626016154
Russian Federation,RUS,2003,2975.123046875
Rwanda,RWA,2003,249.012274982252
South Asia,SAS,2003,532.66154684429
Saudi Arabia,SAU,2003,11487.220410693
Sudan,SDN,2003,580.320251464844
Senegal,SEN,2003,817.888034221442
Singapore,SGP,2003,23730.3840054566
Solomon Islands,SLB,2003,895.989272661716
Sierra Leone,SLE,2003,413.817607346927
El Salvador,SLV,2003,2207.83089518069
San Marino,SMR,2003,52529.9093701059
"Somalia, Fed. Rep.",SOM,2003,286.273025198975
Serbia,SRB,2003,3153.9011312754
Sub-Saharan Africa (excluding high income),SSA,2003,832.670111268712
Sub-Saharan Africa,SSF,2003,761.960232838531
Small states,SST,2003,6055.63854290962
Sao Tome and Principe,STP,2003,663.696211810494
Suriname,SUR,2003,2516.10404020956
Slovak Republic,SVK,2003,8675.39633696465
Slovenia,SVN,2003,14711.674874253
Sweden,SWE,2003,37292.4214343004
Eswatini,SWZ,2003,2060.18418135789
Seychelles,SYC,2003,9070.28460757013
Syrian Arab Republic,SYR,2003,1220.179077256
Turks and Caicos Islands,TCA,2003,18859.1890274773
Chad,TCD,2003,289.087621122168
East Asia & Pacific (IDA & IBRD countries),TEA,2003,1266.11021688909
Europe & Central Asia (IDA & IBRD countries),TEC,2003,2877.8352427008
Togo,TGO,2003,538.16537776929
Thailand,THA,2003,2347.54001286066
Tajikistan,TJK,2003,233.58124845289
Turkmenistan,TKM,2003,1228.94870289404
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,3728.72861070903
Timor-Leste,TLS,2003,534.901153697657
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2003,1263.91574540308
Tonga,TON,2003,1936.04104012389
South Asia (IDA & IBRD),TSA,2003,532.66154684429
Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,761.960232838532
Trinidad and Tobago,TTO,2003,8445.04653518298
Tunisia,TUN,2003,2725.8643148859
Turkiye,TUR,2003,4637.88218501529
Tuvalu,TUV,2003,2006.84249941442
Tanzania,TZA,2003,422.18359375
Uganda,UGA,2003,250.71543664681
Ukraine,UKR,2003,1076.48156738281
Upper middle income,UMC,2003,2022.14220971991
Uruguay,URY,2003,3671.12329256883
United States,USA,2003,39490.3023903176
Uzbekistan,UZB,2003,394.164028897235
St. Vincent and the Grenadines,VCT,2003,4499.61454193342
"Venezuela, RB",VEN,2003,3229.50557082079
Virgin Islands (U.S.),VIR,2003,31731.2566241187
Viet Nam,VNM,2003,497.117089249256
Vanuatu,VUT,2003,1566.51396790858
World,WLD,2003,6116.55507954544
Samoa,WSM,2003,1798.12429714048
"Yemen, Rep.",YEM,2003,548.905883049973
South Africa,ZAF,2003,4062.21755993786
Zambia,ZMB,2003,446.290104839041
Zimbabwe,ZWE,2003,468.234223473035
Aruba,ABW,2004,23700.6319899197
Africa Eastern and Southern,AFE,2004,981.744631574583
Afghanistan,AFG,2004,221.763653873013
Africa Western and Central,AFW,2004,840.252085094615
Angola,AGO,2004,1266.21086410236
Albania,ALB,2004,2446.90949947798
Andorra,AND,2004,39021.1278101878
Arab World,ARB,2004,3133.73687664723
United Arab Emirates,ARE,2004,33376.7152295209
Argentina,ARG,2004,4242.02099089422
Armenia,ARM,2004,1130.08791444158
American Samoa,ASM,2004,8958.42866697173
Antigua and Barbuda,ATG,2004,13037.8895772257
Australia,AUS,2004,30836.7306824685
Austria,AUT,2004,36614.2506533707
Azerbaijan,AZE,2004,1045.0136328106
Burundi,BDI,2004,125.194965184533
Belgium,BEL,2004,35429.4077933344
Benin,BEN,2004,758.695803786371
Burkina Faso,BFA,2004,403.81283743461
Bangladesh,BGD,2004,455.614016909798
Bulgaria,BGR,2004,3389.68743360274
Bahrain,BHR,2004,15963.9493171617
"Bahamas, The",BHS,2004,26650.2934234303
Bosnia and Herzegovina,BIH,2004,2452.68616839392
Belarus,BLR,2004,2378.33700470129
Belize,BLZ,2004,5156.09817143194
Bermuda,BMU,2004,71692.1589001679
Bolivia,BOL,2004,953.191893246277
Brazil,BRA,2004,3663.823188064
Barbados,BRB,2004,12886.3665272467
Brunei Darussalam,BRN,2004,24423.0947731021
Bhutan,BTN,2004,1130.35934606796
Botswana,BWA,2004,4956.69287735214
Central African Republic,CAF,2004,303.461321152782
Canada,CAN,2004,32145.5412620217
Central Europe and the Baltics,CEB,2004,7180.27037029658
Switzerland,CHE,2004,54659.4571488233
Channel Islands,CHI,2004,56259.5344226334
Chile,CHL,2004,6120.59152055344
China,CHN,2004,1530.92726215723
Cote d'Ivoire,CIV,2004,1199.82524528546
Cameroon,CMR,2004,1133.39326749673
"Congo, Dem. Rep.",COD,2004,180.664764963633
"Congo, Rep.",COG,2004,1306.10136324599
Colombia,COL,2004,2818.57195413044
Comoros,COM,2004,1091.27216412426
Cabo Verde,CPV,2004,1929.49081468781
Costa Rica,CRI,2004,4431.0117207843
Caribbean small states,CSS,2004,8233.7696268216
Cuba,CUB,2004,3399.21962893402
Curacao,CUW,2004,16671.3403391655
Cyprus,CYP,2004,23792.619140625
Czechia,CZE,2004,11782.5546676117
Germany,DEU,2004,34566.7359143735
Djibouti,DJI,2004,806.261652944964
Dominica,DMA,2004,5778.83306546506
Denmark,DNK,2004,46625.050098011
Dominican Republic,DOM,2004,2451.69161616569
Algeria,DZA,2004,2816.99384960555
East Asia & Pacific (excluding high income),EAP,2004,1439.93464535308
Early-demographic dividend,EAR,2004,1562.64951738479
East Asia & Pacific,EAS,2004,4619.99486205368
Europe & Central Asia (excluding high income),ECA,2004,2877.7671587306
Europe & Central Asia,ECS,2004,18102.9866101055
Ecuador,ECU,2004,2586.20914663347
"Egypt, Arab Rep.",EGY,2004,991.255689145253
Euro area,EMU,2004,30803.2860998618
Eritrea,ERI,2004,426.840947887032
Spain,ESP,2004,24925.0267844576
Estonia,EST,2004,8916.0728274602
Ethiopia,ETH,2004,133.169812538096
European Union,EUU,2004,26368.6821205483
Fragile and conflict affected situations,FCS,2004,872.112687981737
Finland,FIN,2004,37768.1334202029
Fiji,FJI,2004,3097.19096651759
France,FRA,2004,33644.9282220364
Faroe Islands,FRO,2004,35647.5440400531
"Micronesia, Fed. Sts.",FSM,2004,2146.40160821979
Gabon,GAB,2004,5465.79193590708
United Kingdom,GBR,2004,40366.8886650968
Georgia,GEO,2004,1305.04748557208
Ghana,GHA,2004,406.132105329565
Guinea,GIN,2004,584.897740538081
"Gambia, The",GMB,2004,593.285346326581
Guinea-Bissau,GNB,2004,431.376557669634
Equatorial Guinea,GNQ,2004,4901.30127408119
Greece,GRC,2004,21449.2552764245
Grenada,GRD,2004,5480.26117644588
Greenland,GRL,2004,32030.9987915109
Guatemala,GTM,2004,1840.91184884
Guam,GUM,2004,23618.8266894573
Guyana,GUY,2004,1033.31030902188
High income,HIC,2004,28420.7430069092
"Hong Kong SAR, China",HKG,2004,24928.1003722551
Honduras,HND,2004,1215.13995412761
Heavily indebted poor countries (HIPC),HPC,2004,463.519592646837
Croatia,HRV,2004,9718.97322801967
Haiti,HTI,2004,683.185298155273
Hungary,HUN,2004,10291.2694721409
IBRD only,IBD,2004,1946.09749771784
IDA & IBRD total,IBT,2004,1632.39782025839
IDA total,IDA,2004,585.546860406566
IDA blend,IDB,2004,837.271595060677
Indonesia,IDN,2004,1126.84004447173
IDA only,IDX,2004,450.513830804502
Isle of Man,IMN,2004,35564.6023910146
India,IND,2004,624.258826510066
Ireland,IRL,2004,47754.2023194244
"Iran, Islamic Rep.",IRN,2004,2672.42266512669
Iraq,IRQ,2004,1328.37157628292
Iceland,ISL,2004,47334.9306537723
Israel,ISR,2004,20568.0694088834
Italy,ITA,2004,31348.1901841445
Jamaica,JAM,2004,3807.56293124552
Jordan,JOR,2004,1940.08641342805
Japan,JPN,2004,38298.9801712303
Kazakhstan,KAZ,2004,2722.47407755402
Kenya,KEN,2004,463.662781300121
Kyrgyz Republic,KGZ,2004,433.233873286
Cambodia,KHM,2004,444.199067529081
Kiribati,KIR,2004,1083.2688987175
St. Kitts and Nevis,KNA,2004,10944.6183741768
"Korea, Rep.",KOR,2004,16496.1316167114
Kuwait,KWT,2004,27552.2827399787
Latin America & Caribbean (excluding high income),LAC,2004,4149.53859335468
Lao PDR,LAO,2004,409.296298284117
Lebanon,LBN,2004,4600.68371412993
Liberia,LBR,2004,284.140223992458
Libya,LBY,2004,5773.76333234281
St. Lucia,LCA,2004,6494.60034867886
Latin America & Caribbean,LCN,2004,4385.87702402571
Least developed countries: UN classification,LDC,2004,416.123757534458
Low income,LIC,2004,444.499258338238
Liechtenstein,LIE,2004,100280.831356705
Sri Lanka,LKA,2004,1028.62068132555
Lower middle income,LMC,2004,721.15925478328
Low & middle income,LMY,2004,1490.06634794524
Lesotho,LSO,2004,766.685820928242
Late-demographic dividend,LTE,2004,2453.92165277793
Lithuania,LTU,2004,6734.57487061946
Luxembourg,LUX,2004,76544.9170868473
Latvia,LVA,2004,6109.73265186817
"Macao SAR, China",MAC,2004,23407.1993692194
Morocco,MAR,2004,2183.55541992188
Monaco,MCO,2004,125160.228087598
Moldova,MDA,2004,897.178494749468
Madagascar,MDG,2004,272.20074858856
Maldives,MDV,2004,4070.2609459446
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2004,2624.18935496354
Mexico,MEX,2004,7849.66759649565
Marshall Islands,MHL,2004,2566.08291015814
Middle income,MIC,2004,1570.32160657649
North Macedonia,MKD,2004,2818.5814561242
Mali,MLI,2004,542.887347640863
Malta,MLT,2004,15212.1312964883
Myanmar,MMR,2004,224.508811413327
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2004,1463.04148806568
Montenegro,MNE,2004,3380.16512135859
Mongolia,MNG,2004,794.154552001815
Northern Mariana Islands,MNP,2004,18924.5831899653
Mozambique,MOZ,2004,400.056973161545
Mauritania,MRT,2004,823.554457141893
Mauritius,MUS,2004,5460.60800184198
Malawi,MWI,2004,404.674248445428
Malaysia,MYS,2004,4939.24851854427
North America,NAC,2004,40788.4830356565
Namibia,NAM,2004,3403.15496192955
New Caledonia,NCL,2004,24475.6488547037
Niger,NER,2004,283.468281798296
Nigeria,NGA,2004,962.48104194733
Nicaragua,NIC,2004,1098.62118662335
Netherlands,NLD,2004,40611.3414353091
Norway,NOR,2004,57768.6980958462
Nepal,NPL,2004,279.587750044428
Nauru,NRU,2004,3040.51349889
New Zealand,NZL,2004,25420.234882944
OECD members,OED,2004,28790.077147912
Oman,OMN,2004,11800.8507411171
Other small states,OSS,2004,7412.85035607818
Pakistan,PAK,2004,771.902247348954
Panama,PAN,2004,4644.56582353041
Peru,PER,2004,2397.25147277714
Philippines,PHL,2004,1099.63013023758
Palau,PLW,2004,8395.13622603431
Papua New Guinea,PNG,2004,620.596147680561
Poland,POL,2004,6711.72715262967
Pre-demographic dividend,PRE,2004,666.400957325682
Puerto Rico (US),PRI,2004,20988.9923326534
Portugal,PRT,2004,18064.1580932987
Paraguay,PRY,2004,1786.21533938543
West Bank and Gaza,PSE,2004,1422.19088643544
Pacific island small states,PSS,2004,2272.93162993132
Post-demographic dividend,PST,2004,32633.3599654253
French Polynesia,PYF,2004,21764.2203208782
Qatar,QAT,2004,41035.5008380177
Romania,ROU,2004,3494.99056448955
Russian Federation,RUS,2004,4102.36474609375
Rwanda,RWA,2004,269.540446333402
South Asia,SAS,2004,606.478041696258
Saudi Arabia,SAU,2004,13154.4978989446
Sudan,SDN,2004,705.113342285156
Senegal,SEN,2004,918.102079522155
Singapore,SGP,2004,27608.080013423
Solomon Islands,SLB,2004,986.081904026618
Sierra Leone,SLE,2004,417.749983329227
El Salvador,SLV,2004,2285.68907438892
San Marino,SMR,2004,58232.0176184948
"Somalia, Fed. Rep.",SOM,2004,375.410326225387
Serbia,SRB,2004,3597.08798057009
Sub-Saharan Africa (excluding high income),SSA,2004,1009.77273303461
Sub-Saharan Africa,SSF,2004,922.869892282636
Small states,SST,2004,6950.24614613159
Sao Tome and Principe,STP,2004,726.560882130444
Suriname,SUR,2004,2887.7721728844
Slovak Republic,SVK,2004,10650.1290097126
Slovenia,SVN,2004,17103.8297783905
Sweden,SWE,2004,42758.2015503417
Eswatini,SWZ,2004,2581.24172793045
Seychelles,SYC,2004,10827.671636033
Syrian Arab Republic,SYR,2004,1368.1148230028
Turks and Caicos Islands,TCA,2004,21246.00980049
Chad,TCD,2004,445.850767157087
East Asia & Pacific (IDA & IBRD countries),TEA,2004,1456.96949123472
Europe & Central Asia (IDA & IBRD countries),TEC,2004,3720.49294846749
Togo,TGO,2004,560.266308533382
Thailand,THA,2004,2641.56268717857
Tajikistan,TJK,2004,305.745158587502
Turkmenistan,TKM,2004,1379.23009682692
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,4252.83966458452
Timor-Leste,TLS,2004,474.420767344689
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2004,1463.30467052578
Tonga,TON,2004,2195.44890047673
South Asia (IDA & IBRD),TSA,2004,606.478041696258
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,922.869892282636
Trinidad and Tobago,TTO,2004,9871.03419820086
Tunisia,TUN,2004,3067.41936376975
Turkiye,TUR,2004,5960.77898909049
Tuvalu,TUV,2004,2322.56265072892
Tanzania,TZA,2004,450.385284423828
Uganda,UGA,2004,292.38185796262
Ukraine,UKR,2004,1401.01806640625
Upper middle income,UMC,2004,2365.30823137107
Uruguay,URY,2004,4168.66065438387
United States,USA,2004,41724.6411982614
Uzbekistan,UZB,2004,462.171492867885
St. Vincent and the Grenadines,VCT,2004,4873.48947742443
"Venezuela, RB",VEN,2004,4269.08970872392
Virgin Islands (U.S.),VIR,2004,35006.3614404514
Viet Nam,VNM,2004,565.452284586212
Vanuatu,VUT,2004,1774.31867585894
World,WLD,2004,6804.78414952586
Samoa,WSM,2004,2189.26042607992
"Yemen, Rep.",YEM,2004,627.632023395762
South Africa,ZAF,2004,5221.46333731721
Zambia,ZMB,2004,548.685974566277
Zimbabwe,ZWE,2004,469.484691401035
Aruba,ABW,2005,24171.8371325422
Africa Eastern and Southern,AFE,2005,1115.71395657647
Afghanistan,AFG,2005,254.184249149336
Africa Western and Central,AFW,2005,1001.60460688173
Angola,AGO,2005,1916.46842218625
Albania,ALB,2005,2741.72136549578
Andorra,AND,2005,40829.801876968
Arab World,ARB,2005,3750.69351679806
United Arab Emirates,ARE,2005,38719.3138307623
Argentina,ARG,2005,5067.65342293276
Armenia,ARM,2005,1557.48458908655
American Samoa,ASM,2005,8831.26975996609
Antigua and Barbuda,ATG,2005,14368.5708796058
Australia,AUS,2005,34479.7679298388
Austria,AUT,2005,38157.37022862
Azerbaijan,AZE,2005,1578.36733030667
Burundi,BDI,2005,147.234619294225
Belgium,BEL,2005,36809.7013403619
Benin,BEN,2005,779.437777753268
Burkina Faso,BFA,2005,441.164148016012
Bangladesh,BGD,2005,480.08585075452
Bulgaria,BGR,2005,3899.82596332878
Bahrain,BHR,2005,17966.1657837625
"Bahamas, The",BHS,2005,28602.4181869995
Bosnia and Herzegovina,BIH,2005,2739.61076866057
Belarus,BLR,2005,3126.07176665248
Belize,BLZ,2005,5272.74417207961
Bermuda,BMU,2005,77628.103522508
Bolivia,BOL,2005,1020.12326200737
Brazil,BRA,2005,4827.78173074714
Barbados,BRB,2005,14214.4202213572
Brunei Darussalam,BRN,2005,29386.2703597208
Bhutan,BTN,2005,1299.94938578359
Botswana,BWA,2005,5391.07076619634
Central African Republic,CAF,2005,311.950023138687
Canada,CAN,2005,36383.6600068095
Central Europe and the Baltics,CEB,2005,8352.50713208299
Switzerland,CHE,2005,56242.8933645639
Channel Islands,CHI,2005,57647.1188908006
Chile,CHL,2005,7480.32330998636
China,CHN,2005,1777.64496828464
Cote d'Ivoire,CIV,2005,1197.74616979415
Cameroon,CMR,2005,1142.62466252106
"Congo, Dem. Rep.",COD,2005,203.561668860749
"Congo, Rep.",COG,2005,1799.05158366154
Colombia,COL,2005,3456.06610874512
Comoros,COM,2005,1103.20658498402
Cabo Verde,CPV,2005,2004.14680417563
Costa Rica,CRI,2005,4703.00721784778
Caribbean small states,CSS,2005,9439.49811647557
Cuba,CUB,2005,3786.33799225291
Curacao,CUW,2005,17032.3356620744
Cyprus,CYP,2005,24959.26171875
Czechia,CZE,2005,13442.4916284309
Germany,DEU,2005,35084.4363546269
Djibouti,DJI,2005,844.4483573908
Dominica,DMA,2005,5695.22442394675
Denmark,DNK,2005,48925.8076698784
Dominican Republic,DOM,2005,3878.31206735244
Algeria,DZA,2005,3233.13339634212
East Asia & Pacific (excluding high income),EAP,2005,1653.68143511647
Early-demographic dividend,EAR,2005,1787.58345274104
East Asia & Pacific,EAS,2005,4893.1213787835
Europe & Central Asia (excluding high income),ECA,2005,3567.7847379435
Europe & Central Asia,ECS,2005,19215.6623067218
Ecuador,ECU,2005,2909.02606014388
"Egypt, Arab Rep.",EGY,2005,1105.53920713903
Euro area,EMU,2005,31781.6618832705
Eritrea,ERI,2005,412.753079199423
Spain,ESP,2005,26450.9530130382
Estonia,EST,2005,10414.6381183565
Ethiopia,ETH,2005,158.243458082465
European Union,EUU,2005,27431.5034018556
Fragile and conflict affected situations,FCS,2005,1079.1629358163
Finland,FIN,2005,39049.8703780223
Fiji,FJI,2005,3377.69126953493
France,FRA,2005,34696.3718316971
Faroe Islands,FRO,2005,36389.081644098
"Micronesia, Fed. Sts.",FSM,2005,2246.45370337127
Gabon,GAB,2005,6547.87613955186
United Kingdom,GBR,2005,42104.7884375024
Georgia,GEO,2005,1642.78359414797
Ghana,GHA,2005,478.611909191028
Guinea,GIN,2005,463.17768685098
"Gambia, The",GMB,2005,616.483657865348
Guinea-Bissau,GNB,2005,463.073962650452
Equatorial Guinea,GNQ,2005,8673.9026086535
Greece,GRC,2005,22054.1315756886
Grenada,GRD,2005,6338.56011405358
Greenland,GRL,2005,32489.7277309899
Guatemala,GTM,2005,2046.46611650758
Guam,GUM,2005,25631.9776108052
Guyana,GUY,2005,1084.06541388904
High income,HIC,2005,30015.3251359479
"Hong Kong SAR, China",HKG,2005,26649.637724155
Honduras,HND,2005,1304.70039153826
Heavily indebted poor countries (HIPC),HPC,2005,519.529152338157
Croatia,HRV,2005,10443.5278353294
