Country Name,Country Code,Year,education
Solomon Islands,SLB,2001,23.1048603057861
Sierra Leone,SLE,2001,25.5431499481201
El Salvador,SLV,2001,57.1768608093262
Serbia,SRB,2001,89.7503128051758
Sub-Saharan Africa (excluding high income),SSA,2001,26.7406101226807
Sub-Saharan Africa,SSF,2001,26.7454109191894
Small states,SST,2001,60.1207695007324
Suriname,SUR,2001,69.0101776123047
Slovak Republic,SVK,2001,87.4630432128906
Slovenia,SVN,2001,108.754692077637
Sweden,SWE,2001,147.903442382812
Eswatini,SWZ,2001,43.7772598266602
Seychelles,SYC,2001,70.1063613891602
Syrian Arab Republic,SYR,2001,44.8389511108398
Chad,TCD,2001,12.6534004211426
East Asia & Pacific (IDA & IBRD countries),TEA,2001,60.4245300292969
Europe & Central Asia (IDA & IBRD countries),TEC,2001,91.6380462646484
Togo,TGO,2001,34.4402694702148
Thailand,THA,2001,64.0281982421875
Tajikistan,TJK,2001,73.8529586791992
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,80.4266967773438
Timor-Leste,TLS,2001,41.3206901550293
Tonga,TON,2001,97.5217514038086
South Asia (IDA & IBRD),TSA,2001,47.4841194152832
Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,26.7454109191894
Tunisia,TUN,2001,74.8093338012695
Turkiye,TUR,2001,85.3136215209961
Tuvalu,TUV,2001,72.7853164672852
Ukraine,UKR,2001,99.4165725708008
Upper middle income,UMC,2001,68.9309997558594
Uruguay,URY,2001,100.673240661621
"Venezuela, RB",VEN,2001,63.1789817810059
British Virgin Islands,VGB,2001,95.9459533691406
Vanuatu,VUT,2001,34.9720115661621
World,WLD,2001,60.2711296081543
Samoa,WSM,2001,78.0200500488281
"Yemen, Rep.",YEM,2001,39.9282608032227
South Africa,ZAF,2001,73.9493103027344
Zimbabwe,ZWE,2001,42.1351890563965
Aruba,ABW,2002,100.163063049316
Africa Eastern and Southern,AFE,2002,29.4754505157471
Africa Western and Central,AFW,2002,25.3692607879639
Angola,AGO,2002,16.1495990753174
Albania,ALB,2002,74.5389175415039
Andorra,AND,2002,82.6385192871094
Arab World,ARB,2002,61.2261085510254
Argentina,ARG,2002,96.9965667724609
Austria,AUT,2002,98.9512710571289
Burundi,BDI,2002,9.92739963531494
Belgium,BEL,2002,157.648773193359
Benin,BEN,2002,23.5846691131592
Bangladesh,BGD,2002,49.6199493408203
Bulgaria,BGR,2002,83.9819869995117
Bahrain,BHR,2002,85.6890182495117
"Bahamas, The",BHS,2002,93.4659576416016
Bermuda,BMU,2002,84.8986434936523
Bolivia,BOL,2002,80.6306991577148
Barbados,BRB,2002,107.798782348633
Brunei Darussalam,BRN,2002,86.768928527832
Botswana,BWA,2002,75.8795700073242
Central African Republic,CAF,2002,10.9962396621704
Central Europe and the Baltics,CEB,2002,95.392578125
Switzerland,CHE,2002,93.588623046875
Chile,CHL,2002,89.4216384887695
China,CHN,2002,62.8378982543945
Cameroon,CMR,2002,29.3418807983398
"Congo, Rep.",COG,2002,36.9716186523438
Colombia,COL,2002,78.1551971435547
Comoros,COM,2002,35.0426712036133
Cabo Verde,CPV,2002,66.3999862670898
Costa Rica,CRI,2002,65.6379089355469
Caribbean small states,CSS,2002,82.9308166503906
Cuba,CUB,2002,88.5996932983398
Cayman Islands,CYM,2002,81.6817932128906
Cyprus,CYP,2002,96.9152069091797
Czechia,CZE,2002,95.2897491455078
Germany,DEU,2002,100.853607177734
Dominica,DMA,2002,112.225051879883
Denmark,DNK,2002,125.105667114258
Dominican Republic,DOM,2002,67.816276550293
Algeria,DZA,2002,72.5830688476562
East Asia & Pacific (excluding high income),EAP,2002,61.7501411437988
Early-demographic dividend,EAR,2002,53.2014808654785
East Asia & Pacific,EAS,2002,64.6817474365234
Europe & Central Asia (excluding high income),ECA,2002,91.5156478881836
Europe & Central Asia,ECS,2002,98.0451431274414
Ecuador,ECU,2002,57.2436103820801
"Egypt, Arab Rep.",EGY,2002,78.8174133300781
Euro area,EMU,2002,104.744567871094
Eritrea,ERI,2002,46.5302581787109
Spain,ESP,2002,115.286270141602
Estonia,EST,2002,99.0828704833984
Ethiopia,ETH,2002,19.1939201354981
European Union,EUU,2002,103.308792114258
Fragile and conflict affected situations,FCS,2002,34.4075202941895
Finland,FIN,2002,129.487838745117
Fiji,FJI,2002,76.0836715698242
France,FRA,2002,103.186340332031
Gabon,GAB,2002,49.4348793029785
United Kingdom,GBR,2002,102.614517211914
Georgia,GEO,2002,89.9919891357422
Ghana,GHA,2002,32.267578125
Guinea,GIN,2002,21.2247695922852
Equatorial Guinea,GNQ,2002,18.1188793182373
Greece,GRC,2002,98.1837997436523
Grenada,GRD,2002,110.115692138672
Guatemala,GTM,2002,35.5038414001465
High income,HIC,2002,99.4573822021484
"Hong Kong SAR, China",HKG,2002,79.9700393676758
Heavily indebted poor countries (HIPC),HPC,2002,23.5430603027344
Croatia,HRV,2002,95.021728515625
Hungary,HUN,2002,99.8345108032227
IBRD only,IBD,2002,64.784553527832
IDA & IBRD total,IBT,2002,56.575080871582
IDA total,IDA,2002,32.5206298828125
IDA blend,IDB,2002,30.9767398834229
Indonesia,IDN,2002,57.646598815918
IDA only,IDX,2002,33.1966896057129
India,IND,2002,48.8069381713867
Ireland,IRL,2002,106.364212036133
"Iran, Islamic Rep.",IRN,2002,74.7104187011719
Iceland,ISL,2002,113.519561767578
Israel,ISR,2002,99.26904296875
Italy,ITA,2002,98.8138809204102
Jamaica,JAM,2002,80.4983978271484
Jordan,JOR,2002,83.6367721557617
Kenya,KEN,2002,41.8610191345215
Kyrgyz Republic,KGZ,2002,82.7385635375977
Cambodia,KHM,2002,23.8959407806396
Kiribati,KIR,2002,81.5949478149414
St. Kitts and Nevis,KNA,2002,92.0138931274414
"Korea, Rep.",KOR,2002,97.2662963867188
Latin America & Caribbean (excluding high income),LAC,2002,88.0043792724609
Lao PDR,LAO,2002,37.9458808898926
Lebanon,LBN,2002,62.5551910400391
Libya,LBY,2002,110.586441040039
St. Lucia,LCA,2002,73.8339385986328
Latin America & Caribbean,LCN,2002,87.1760711669922
Least developed countries: UN classification,LDC,2002,29.7574100494385
Low income,LIC,2002,25.6851596832275
Lower middle income,LMC,2002,46.1716613769531
Low & middle income,LMY,2002,56.2143402099609
Lesotho,LSO,2002,31.2329406738281
Late-demographic dividend,LTE,2002,72.6885375976562
Lithuania,LTU,2002,102.291709899902
Luxembourg,LUX,2002,95.4434585571289
Latvia,LVA,2002,95.2927322387695
"Macao SAR, China",MAC,2002,85.1063385009766
Morocco,MAR,2002,43.0969085693359
Maldives,MDV,2002,61.3511009216309
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2002,50.4098815917969
Mexico,MEX,2002,75.1482925415039
Marshall Islands,MHL,2002,78.4224166870117
Middle income,MIC,2002,58.9142913818359
North Macedonia,MKD,2002,83.9654083251953
Malta,MLT,2002,91.1574630737305
Myanmar,MMR,2002,41.8484497070312
Mongolia,MNG,2002,74.5482330322266
Mozambique,MOZ,2002,8.2307596206665
Mauritania,MRT,2002,20.5889301300049
Mauritius,MUS,2002,82.4172286987305
Malawi,MWI,2002,31.3253707885742
Malaysia,MYS,2002,75.0011596679688
North America,NAC,2002,95.0205230712891
Namibia,NAM,2002,66.1111907958984
Niger,NER,2002,6.28120994567871
Nigeria,NGA,2002,28.8738098144531
Nicaragua,NIC,2002,60.6764602661133
Netherlands,NLD,2002,120.754852294922
Norway,NOR,2002,113.255867004395
Nepal,NPL,2002,41.0556297302246
Nauru,NRU,2002,41.9780197143555
New Zealand,NZL,2002,115.515556335449
OECD members,OED,2002,96.7299880981445
Oman,OMN,2002,82.3686370849609
Other small states,OSS,2002,54.8136901855469
Panama,PAN,2002,67.6569900512695
Peru,PER,2002,85.1464004516602
Philippines,PHL,2002,74.9138336181641
Poland,POL,2002,103.719223022461
Pre-demographic dividend,PRE,2002,24.6946506500244
Portugal,PRT,2002,109.794471740723
Paraguay,PRY,2002,69.8106307983398
West Bank and Gaza,PSE,2002,80.3683166503906
Pacific island small states,PSS,2002,64.1794662475586
Post-demographic dividend,PST,2002,101.22444152832
Qatar,QAT,2002,87.4843902587891
Romania,ROU,2002,84.9503479003906
Rwanda,RWA,2002,12.1046600341797
South Asia,SAS,2002,49.3626518249512
Sudan,SDN,2002,32.1063385009766
Senegal,SEN,2002,16.9281692504883
Solomon Islands,SLB,2002,30.1493606567383
El Salvador,SLV,2002,60.6978416442871
Serbia,SRB,2002,88.7098770141602
Sub-Saharan Africa (excluding high income),SSA,2002,27.7306003570557
Sub-Saharan Africa,SSF,2002,27.7354907989502
Small states,SST,2002,60.8898887634277
Suriname,SUR,2002,70.4287109375
Slovak Republic,SVK,2002,88.5775680541992
Slovenia,SVN,2002,109.761543273926
Sweden,SWE,2002,144.218505859375
Eswatini,SWZ,2002,44.738208770752
Seychelles,SYC,2002,73.3114776611328
Syrian Arab Republic,SYR,2002,46.175178527832
Chad,TCD,2002,13.4368200302124
East Asia & Pacific (IDA & IBRD countries),TEA,2002,61.3886795043945
Europe & Central Asia (IDA & IBRD countries),TEC,2002,93.05322265625
Togo,TGO,2002,38.4870300292969
Thailand,THA,2002,65.5458221435547
Tajikistan,TJK,2002,75.8080596923828
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,87.1421203613281
Timor-Leste,TLS,2002,44.7095603942871
Tonga,TON,2002,101.04744720459
South Asia (IDA & IBRD),TSA,2002,49.3626518249512
Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,27.7354907989502
Tunisia,TUN,2002,76.4910736083984
Turkiye,TUR,2002,90.1109924316406
Ukraine,UKR,2002,100.038528442383
Upper middle income,UMC,2002,70.9891967773438
Uruguay,URY,2002,105.918418884277
St. Vincent and the Grenadines,VCT,2002,85.5541229248047
"Venezuela, RB",VEN,2002,67.2197189331055
British Virgin Islands,VGB,2002,93.7610397338867
Vanuatu,VUT,2002,38.2522010803223
World,WLD,2002,61.6164588928223
Samoa,WSM,2002,78.0871734619141
South Africa,ZAF,2002,74.4450225830078
Zimbabwe,ZWE,2002,41.4578285217285
Aruba,ABW,2003,101.929069519043
Africa Eastern and Southern,AFE,2003,30.0984306335449
Afghanistan,AFG,2003,13.959529876709
Africa Western and Central,AFW,2003,27.1360893249512
Albania,ALB,2003,77.751823425293
Andorra,AND,2003,83.0041580200195
Arab World,ARB,2003,62.7699584960938
Argentina,ARG,2003,96.0464477539062
Austria,AUT,2003,99.3974533081055
Burundi,BDI,2003,10.2563495635986
Belgium,BEL,2003,158.87922668457
Benin,BEN,2003,24.9001197814941
Burkina Faso,BFA,2003,11.2848196029663
Bangladesh,BGD,2003,49.5259017944336
Bulgaria,BGR,2003,88.118782043457
Bahrain,BHR,2003,81.412971496582
Belize,BLZ,2003,75.2354507446289
Bermuda,BMU,2003,85.6302795410156
Bolivia,BOL,2003,83.4697265625
Barbados,BRB,2003,107.189636230469
Brunei Darussalam,BRN,2003,87.8041305541992
Botswana,BWA,2003,76.5648727416992
Central Europe and the Baltics,CEB,2003,96.852180480957
Switzerland,CHE,2003,93.3511962890625
Chile,CHL,2003,90.6209564208984
China,CHN,2003,64.0541305541992
Cameroon,CMR,2003,30.9356803894043
"Congo, Rep.",COG,2003,38.03369140625
Comoros,COM,2003,38.9220008850098
Cabo Verde,CPV,2003,67.3274078369141
Caribbean small states,CSS,2003,82.6902618408203
Cuba,CUB,2003,91.7871322631836
Cyprus,CYP,2003,97.5562286376953
Czechia,CZE,2003,96.0471115112305
Germany,DEU,2003,101.226783752441
Dominica,DMA,2003,117.79776763916
Denmark,DNK,2003,124.619468688965
Algeria,DZA,2003,75.4358673095703
East Asia & Pacific (excluding high income),EAP,2003,63.2360382080078
Early-demographic dividend,EAR,2003,54.8293418884277
East Asia & Pacific,EAS,2003,65.9770584106445
Europe & Central Asia (excluding high income),ECA,2003,93.3531112670898
Europe & Central Asia,ECS,2003,98.739990234375
Ecuador,ECU,2003,56.8165702819824
"Egypt, Arab Rep.",EGY,2003,78.5066070556641
Euro area,EMU,2003,104.906600952148
Eritrea,ERI,2003,47.3321685791016
Spain,ESP,2003,114.452789306641
Estonia,EST,2003,99.0774383544922
Ethiopia,ETH,2003,19.5667705535889
European Union,EUU,2003,103.688247680664
Fragile and conflict affected situations,FCS,2003,35.7537612915039
Finland,FIN,2003,132.235412597656
Fiji,FJI,2003,77.7666320800781
France,FRA,2003,102.772102355957
United Kingdom,GBR,2003,102.157051086426
Georgia,GEO,2003,94.034912109375
Ghana,GHA,2003,33.6547889709473
Guinea,GIN,2003,22.6574001312256
Greece,GRC,2003,94.3411178588867
Grenada,GRD,2003,114.018257141113
Guyana,GUY,2003,83.45947265625
High income,HIC,2003,99.6572418212891
"Hong Kong SAR, China",HKG,2003,80.1741027832031
Heavily indebted poor countries (HIPC),HPC,2003,24.4925594329834
Croatia,HRV,2003,95.4956436157227
Hungary,HUN,2003,101.850860595703
IBRD only,IBD,2003,65.8054809570312
IDA & IBRD total,IBT,2003,57.4931907653809
IDA total,IDA,2003,33.5605506896973
IDA blend,IDB,2003,31.8403205871582
Indonesia,IDN,2003,60.7244682312012
IDA only,IDX,2003,34.3359489440918
India,IND,2003,51.4255714416504
Ireland,IRL,2003,107.852996826172
"Iran, Islamic Rep.",IRN,2003,74.551643371582
Iraq,IRQ,2003,40.4106292724609
Iceland,ISL,2003,116.79273223877
Israel,ISR,2003,98.2558288574219
Italy,ITA,2003,99.5263137817383
Jamaica,JAM,2003,80.8683929443359
Jordan,JOR,2003,83.7643737792969
Kenya,KEN,2003,43.5811309814453
Kyrgyz Republic,KGZ,2003,87.8954772949219
Cambodia,KHM,2003,27.8392200469971
Kiribati,KIR,2003,87.8011093139648
St. Kitts and Nevis,KNA,2003,89.5737686157227
"Korea, Rep.",KOR,2003,96.9660186767578
Kuwait,KWT,2003,96.0627212524414
Latin America & Caribbean (excluding high income),LAC,2003,85.1512222290039
Lao PDR,LAO,2003,40.6808013916016
Lebanon,LBN,2003,64.8559494018555
Libya,LBY,2003,106.755638122559
St. Lucia,LCA,2003,75.6025085449219
Latin America & Caribbean,LCN,2003,84.6531219482422
Least developed countries: UN classification,LDC,2003,30.3732299804688
Low income,LIC,2003,27.3153591156006
Liechtenstein,LIE,2003,111.74047088623
Lower middle income,LMC,2003,47.8135604858398
Low & middle income,LMY,2003,57.147518157959
Lesotho,LSO,2003,32.0320014953613
Late-demographic dividend,LTE,2003,72.5306701660156
Lithuania,LTU,2003,105.020172119141
Luxembourg,LUX,2003,94.9043197631836
Latvia,LVA,2003,96.5377883911133
"Macao SAR, China",MAC,2003,88.1465911865234
Morocco,MAR,2003,44.651439666748
Maldives,MDV,2003,67.9700698852539
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2003,50.7011184692383
Mexico,MEX,2003,78.5541915893555
Marshall Islands,MHL,2003,73.5776977539062
Middle income,MIC,2003,59.8883285522461
North Macedonia,MKD,2003,83.6575317382812
Mali,MLI,2003,19.7679595947266
Malta,MLT,2003,93.1107406616211
Myanmar,MMR,2003,42.1795806884766
Montenegro,MNE,2003,91.9459609985352
Mongolia,MNG,2003,82.2682495117188
Mauritania,MRT,2003,21.539270401001
Mauritius,MUS,2003,85.5775909423828
Malaysia,MYS,2003,80.088996887207
North America,NAC,2003,95.3165664672852
Namibia,NAM,2003,65.2594223022461
Niger,NER,2003,6.86678981781006
Netherlands,NLD,2003,119.909339904785
Norway,NOR,2003,113.38200378418
Nepal,NPL,2003,42.0749092102051
Nauru,NRU,2003,47.2527503967285
New Zealand,NZL,2003,117.427673339844
OECD members,OED,2003,97.4993362426758
Oman,OMN,2003,83.6306076049805
Other small states,OSS,2003,58.0798301696777
Pakistan,PAK,2003,19.8385200500488
Peru,PER,2003,78.4806213378906
Philippines,PHL,2003,76.8219680786133
Palau,PLW,2003,102.667266845703
Poland,POL,2003,106.250358581543
Pre-demographic dividend,PRE,2003,26.04248046875
Portugal,PRT,2003,108.311233520508
Paraguay,PRY,2003,67.5210266113281
West Bank and Gaza,PSE,2003,83.0590972900391
Pacific island small states,PSS,2003,65.4917831420898
Post-demographic dividend,PST,2003,101.472190856934
Qatar,QAT,2003,88.7019805908203
Romania,ROU,2003,84.2207717895508
Russian Federation,RUS,2003,94.6366500854492
Rwanda,RWA,2003,13.584939956665
South Asia,SAS,2003,51.5610618591309
Sudan,SDN,2003,33.3529090881348
El Salvador,SLV,2003,64.1438369750977
Serbia,SRB,2003,88.2943801879883
Sub-Saharan Africa (excluding high income),SSA,2003,28.8404808044434
Sub-Saharan Africa,SSF,2003,28.8454208374023
Small states,SST,2003,63.2252388000488
Sao Tome and Principe,STP,2003,36.1393585205078
Slovak Republic,SVK,2003,91.0334014892578
Slovenia,SVN,2003,111.062507629395
Sweden,SWE,2003,136.474304199219
Eswatini,SWZ,2003,44.4690589904785
Seychelles,SYC,2003,75.9402694702148
Syrian Arab Republic,SYR,2003,60.3702812194824
Turks and Caicos Islands,TCA,2003,78.9801025390625
Chad,TCD,2003,14.8295497894287
East Asia & Pacific (IDA & IBRD countries),TEA,2003,62.8951110839844
Europe & Central Asia (IDA & IBRD countries),TEC,2003,94.1367568969727
Togo,TGO,2003,40.5968894958496
Tajikistan,TJK,2003,78.0805816650391
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,84.516227722168
Timor-Leste,TLS,2003,46.5835189819336
Tonga,TON,2003,109.53938293457
South Asia (IDA & IBRD),TSA,2003,51.5610618591309
Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,28.8454208374023
Tunisia,TUN,2003,76.0593566894531
Turkiye,TUR,2003,91.8227310180664
Ukraine,UKR,2003,101.250122070312
Upper middle income,UMC,2003,71.3557434082031
Uruguay,URY,2003,109.803192138672
Uzbekistan,UZB,2003,95.4466171264648
St. Vincent and the Grenadines,VCT,2003,85.5010681152344
"Venezuela, RB",VEN,2003,68.4049072265625
British Virgin Islands,VGB,2003,94.2840576171875
Vanuatu,VUT,2003,38.7092895507812
World,WLD,2003,62.3989791870117
Samoa,WSM,2003,81.3155212402344
"Yemen, Rep.",YEM,2003,40.8348007202148
South Africa,ZAF,2003,75.5357818603516
Zimbabwe,ZWE,2003,39.1011009216309
Aruba,ABW,2004,100.940940856934
Africa Eastern and Southern,AFE,2004,31.5510196685791
Afghanistan,AFG,2004,19.2143802642822
Africa Western and Central,AFW,2004,28.7706794738769
Albania,ALB,2004,78.9801864624023
Andorra,AND,2004,79.7546005249023
Arab World,ARB,2004,64.0756912231445
Argentina,ARG,2004,95.4575576782227
Armenia,ARM,2004,88.6511611938477
Austria,AUT,2004,99.2856369018555
Burundi,BDI,2004,11.8093099594116
Belgium,BEL,2004,151.638092041016
Benin,BEN,2004,26.7041492462158
Burkina Faso,BFA,2004,12.3676996231079
Bangladesh,BGD,2004,46.3084297180176
Bulgaria,BGR,2004,90.5342712402344
Bahrain,BHR,2004,80.4924011230469
"Bahamas, The",BHS,2004,85.4551467895508
Belize,BLZ,2004,76.6425094604492
Bermuda,BMU,2004,87.598030090332
Bolivia,BOL,2004,86.3809967041016
Barbados,BRB,2004,108.061492919922
Brunei Darussalam,BRN,2004,90.8928298950195
Botswana,BWA,2004,78.3988189697266
Central Europe and the Baltics,CEB,2004,93.5608062744141
Switzerland,CHE,2004,93.2228698730469
Chile,CHL,2004,91.0151062011719
Cameroon,CMR,2004,27.5096206665039
"Congo, Rep.",COG,2004,42.6813201904297
Colombia,COL,2004,82.9504623413086
Comoros,COM,2004,42.5534706115723
Cabo Verde,CPV,2004,66.9400405883789
Costa Rica,CRI,2004,77.7891998291016
Caribbean small states,CSS,2004,84.7573776245117
Cuba,CUB,2004,91.1237411499023
Cayman Islands,CYM,2004,87.4393005371094
Cyprus,CYP,2004,96.2935333251953
Czechia,CZE,2004,95.4745712280273
Germany,DEU,2004,101.377777099609
Dominica,DMA,2004,114.818801879883
Denmark,DNK,2004,121.348091125488
Dominican Republic,DOM,2004,68.8893127441406
Algeria,DZA,2004,79.6298599243164
East Asia & Pacific (excluding high income),EAP,2004,65.840217590332
Early-demographic dividend,EAR,2004,55.9640197753906
East Asia & Pacific,EAS,2004,68.4119262695312
Europe & Central Asia (excluding high income),ECA,2004,92.3721008300781
Europe & Central Asia,ECS,2004,96.467643737793
Ecuador,ECU,2004,57.409610748291
"Egypt, Arab Rep.",EGY,2004,77.7841796875
Euro area,EMU,2004,103.947647094727
Eritrea,ERI,2004,47.4052391052246
Spain,ESP,2004,115.084503173828
Estonia,EST,2004,101.44522857666
Ethiopia,ETH,2004,21.47705078125
European Union,EUU,2004,101.402328491211
Fragile and conflict affected situations,FCS,2004,37.0750007629395
Finland,FIN,2004,110.782669067383
Fiji,FJI,2004,80.5614318847656
France,FRA,2004,102.220016479492
"Micronesia, Fed. Sts.",FSM,2004,85.3729476928711
United Kingdom,GBR,2004,104.942932128906
Georgia,GEO,2004,90.6913909912109
Ghana,GHA,2004,36.1445503234863
Guinea,GIN,2004,24.6455307006836
Greece,GRC,2004,92.8870162963867
Grenada,GRD,2004,107.162467956543
Guatemala,GTM,2004,38.6178703308105
High income,HIC,2004,98.1905364990234
"Hong Kong SAR, China",HKG,2004,81.7347793579102
Heavily indebted poor countries (HIPC),HPC,2004,25.9283199310303
Hungary,HUN,2004,95.9443588256836
IBRD only,IBD,2004,67.3457794189453
IDA & IBRD total,IBT,2004,58.7388000488281
IDA total,IDA,2004,34.5162315368652
IDA blend,IDB,2004,33.6651306152344
Indonesia,IDN,2004,62.9758682250977
IDA only,IDX,2004,34.8081817626953
India,IND,2004,53.247371673584
Ireland,IRL,2004,109.409881591797
"Iran, Islamic Rep.",IRN,2004,74.5375213623047
Iraq,IRQ,2004,45.1472206115723
Iceland,ISL,2004,108.134918212891
Israel,ISR,2004,97.1919403076172
Italy,ITA,2004,99.0750198364258
Jamaica,JAM,2004,85.6572189331055
Jordan,JOR,2004,83.6611480712891
Kenya,KEN,2004,47.1179389953613
Kyrgyz Republic,KGZ,2004,86.5721893310547
Cambodia,KHM,2004,30.9775104522705
Kiribati,KIR,2004,87.655158996582
St. Kitts and Nevis,KNA,2004,86.9458694458008
"Korea, Rep.",KOR,2004,96.9991989135742
Kuwait,KWT,2004,100.651512145996
Latin America & Caribbean (excluding high income),LAC,2004,86.9023895263672
Lao PDR,LAO,2004,42.5078582763672
Lebanon,LBN,2004,66.0179901123047
St. Lucia,LCA,2004,74.9941787719727
Latin America & Caribbean,LCN,2004,86.362663269043
Least developed countries: UN classification,LDC,2004,30.7727508544922
Low income,LIC,2004,28.6529102325439
Liechtenstein,LIE,2004,110.761421203613
Lower middle income,LMC,2004,49.065990447998
Low & middle income,LMY,2004,58.4568710327148
Lesotho,LSO,2004,34.4488716125488
Late-demographic dividend,LTE,2004,74.2994384765625
Lithuania,LTU,2004,103.009536743164
Luxembourg,LUX,2004,94.1919326782227
Latvia,LVA,2004,99.2952423095703
"Macao SAR, China",MAC,2004,92.5055236816406
Morocco,MAR,2004,47.3964385986328
Maldives,MDV,2004,67.8094329833984
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2004,51.7388687133789
Mexico,MEX,2004,79.7827072143555
Marshall Islands,MHL,2004,77.7290267944336
Middle income,MIC,2004,61.2805709838867
North Macedonia,MKD,2004,83.2468414306641
Mali,MLI,2004,21.5015201568604
Malta,MLT,2004,104.41886138916
Myanmar,MMR,2004,45.0282783508301
Montenegro,MNE,2004,90.45458984375
Mongolia,MNG,2004,88.4728012084961
Mozambique,MOZ,2004,10.5598001480103
Mauritania,MRT,2004,22.1136894226074
Mauritius,MUS,2004,86.3435287475586
Malawi,MWI,2004,28.9145393371582
Malaysia,MYS,2004,80.5677719116211
North America,NAC,2004,95.616828918457
Namibia,NAM,2004,64.5331420898438
Niger,NER,2004,8.35079956054688
Nigeria,NGA,2004,33.9481201171875
Nicaragua,NIC,2004,65.4347305297852
Netherlands,NLD,2004,116.909530639648
Norway,NOR,2004,114.047332763672
Nauru,NRU,2004,36.415771484375
New Zealand,NZL,2004,115.379913330078
OECD members,OED,2004,96.9114608764648
Other small states,OSS,2004,57.5880889892578
Pakistan,PAK,2004,21.7634296417236
Panama,PAN,2004,67.365348815918
Peru,PER,2004,81.8064575195312
Philippines,PHL,2004,78.5408630371094
Palau,PLW,2004,98.1433486938477
Poland,POL,2004,98.4879837036133
Pre-demographic dividend,PRE,2004,27.8160591125488
Portugal,PRT,2004,95.0831298828125
Paraguay,PRY,2004,68.885986328125
West Bank and Gaza,PSE,2004,86.8646087646484
Pacific island small states,PSS,2004,66.1423034667969
Post-demographic dividend,PST,2004,100.966011047363
Qatar,QAT,2004,90.0552520751953
Romania,ROU,2004,82.5846405029297
Russian Federation,RUS,2004,88.130989074707
Rwanda,RWA,2004,15.3283996582031
South Asia,SAS,2004,52.7400093078613
Sudan,SDN,2004,36.5913009643555
Senegal,SEN,2004,19.9657497406006
El Salvador,SLV,2004,67.8388290405273
Serbia,SRB,2004,88.1681365966797
Sub-Saharan Africa (excluding high income),SSA,2004,30.3713493347168
Sub-Saharan Africa,SSF,2004,30.3758201599121
Small states,SST,2004,63.2259216308594
Sao Tome and Principe,STP,2004,39.6760902404785
Slovak Republic,SVK,2004,93.7951812744141
Slovenia,SVN,2004,98.896858215332
Sweden,SWE,2004,101.425491333008
Eswatini,SWZ,2004,48.3460006713867
Seychelles,SYC,2004,73.7837066650391
Syrian Arab Republic,SYR,2004,63.2146301269531
Turks and Caicos Islands,TCA,2004,84.770637512207
Chad,TCD,2004,15.217809677124
East Asia & Pacific (IDA & IBRD countries),TEA,2004,65.5222091674805
Europe & Central Asia (IDA & IBRD countries),TEC,2004,90.9970397949219
Togo,TGO,2004,41.9863700866699
Thailand,THA,2004,67.444221496582
Tajikistan,TJK,2004,79.29443359375
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,86.275749206543
Timor-Leste,TLS,2004,57.962100982666
Tonga,TON,2004,97.9341201782227
South Asia (IDA & IBRD),TSA,2004,52.7400093078613
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,30.3758201599121
Trinidad and Tobago,TTO,2004,84.2731094360352
Tunisia,TUN,2004,80.0033264160156
Turkiye,TUR,2004,88.3136901855469
Uganda,UGA,2004,19.1225490570068
Ukraine,UKR,2004,98.8390197753906
Upper middle income,UMC,2004,73.540771484375
Uruguay,URY,2004,108.258857727051
Uzbekistan,UZB,2004,96.2950973510742
St. Vincent and the Grenadines,VCT,2004,94.3642807006836
"Venezuela, RB",VEN,2004,71.0196380615234
British Virgin Islands,VGB,2004,97.431510925293
Vanuatu,VUT,2004,40.8122901916504
World,WLD,2004,63.4511299133301
Samoa,WSM,2004,81.9052886962891
"Yemen, Rep.",YEM,2004,41.5881881713867
South Africa,ZAF,2004,78.2966613769531
Aruba,ABW,2005,99.2053527832031
Africa Eastern and Southern,AFE,2005,32.5553398132324
Afghanistan,AFG,2005,20.2735099792481
Africa Western and Central,AFW,2005,29.5611190795898
Albania,ALB,2005,82.9714279174805
Andorra,AND,2005,86.0663299560547
Arab World,ARB,2005,63.4458312988281
Argentina,ARG,2005,93.6376724243164
Armenia,ARM,2005,92.0563430786133
Austria,AUT,2005,100.199432373047
Burundi,BDI,2005,12.9770698547363
Belgium,BEL,2005,157.343399047852
Burkina Faso,BFA,2005,13.3723297119141
Bangladesh,BGD,2005,45.1695098876953
Bulgaria,BGR,2005,91.3667678833008
Bahrain,BHR,2005,81.2799224853516
"Bahamas, The",BHS,2005,86.3187637329102
Belize,BLZ,2005,75.2656326293945
Bermuda,BMU,2005,86.630241394043
Bolivia,BOL,2005,87.4255523681641
Barbados,BRB,2005,108.776031494141
Brunei Darussalam,BRN,2005,93.6873092651367
Bhutan,BTN,2005,43.8849105834961
Botswana,BWA,2005,79.5636215209961
Canada,CAN,2005,100.274856567383
